,RLG,BLG,PD,BL,VD,HD,LD,ID,ASD,MD,KD,CD,RD,HDB,FD,IUF,EP,DD,Population,Financial_Independence,Financial_often,PD_rate,BL_rate,VD_rate,HD_rate,LD_rate,ID_rate,ASD_rate,MD_rate,KD_rate,CD_rate,RD_rate,HDB_rate,FD_rate,IUF_rate,EP_rate,DD_rate,DD_ASD_rate
59,광주광역시,서구,5880,1424,1477,2084,98,1290,185,576,509,29,56,83,6,68,68,1475,298223,19.0,32.8,0.019716789114186364,0.004774950288877786,0.00495266964653967,0.006988059271082378,0.00032861315190310604,0.004325622101581703,0.0006203411541028023,0.0019314405662876437,0.0017067764726396018,9.724266739989873e-05,0.00018777894394463203,0.0002783152204893653,2.011917256549629e-05,0.0002280172890756246,0.0002280172890756246,0.004945963255684504,0.12542372881355932
60,광주광역시,남구,4522,1052,1234,1741,98,1103,153,634,433,22,52,71,7,88,21,1256,216032,11.4,29.6,0.020932084135683603,0.004869648940897644,0.005712116723448378,0.008058991260553991,0.00045363649829654865,0.005105725077766257,0.0007082284106058362,0.0029347504073470596,0.002004332691453118,0.000101836764923715,0.0002407050807287809,0.00032865501407198936,3.2402607021182044e-05,0.00040734705969486,9.720782106354614e-05,0.005813953488372093,0.12181528662420382
61,광주광역시,북구,9325,2195,2271,3103,179,2126,259,999,799,40,101,102,24,103,96,2385,435063,13.9,26.8,0.02143367742143092,0.0050452463206478145,0.005219933664779583,0.00713230037948527,0.0004114346657840359,0.004886648600317655,0.0005953160806595827,0.0022962191682583902,0.0018365156310695232,9.194070743777338e-05,0.00023215028628037777,0.00023444880396632212,5.516442446266403e-05,0.00023674732165226644,0.0002206576978506561,0.005481964680977238,0.10859538784067085
62,광주광역시,광산구,8016,1604,1676,2368,139,2104,250,594,531,35,69,94,20,76,70,2354,417557,20.5,32.7,0.019197379040466332,0.0038413917141851294,0.004013823262452791,0.005671082031914206,0.00033288868346118016,0.0050388330215994466,0.0005987206537071586,0.0014225602732082087,0.0012716826684740048,8.38208915190022e-05,0.00016524690042317577,0.00022511896579389162,4.7897652296572685e-05,0.0001820110787269762,0.0001676417830380044,0.005637553675306605,0.10620220900594732
63,대전광역시,동구,6601,1432,1364,2115,105,1345,155,674,532,23,73,51,14,81,59,1500,227426,11.0,29.4,0.029024825657576532,0.006296553604249295,0.00599755524874025,0.009299728263259258,0.0004616886371830837,0.005914011590583311,0.0006815403691750283,0.0029636013472514136,0.0023392224283942907,0.00010113179671629453,0.0003209835287082392,0.00022424876663178353,6.15584849577445e-05,0.0003561598058269503,0.0002594250437504947,0.006595551959758339,0.10333333333333333
64,대전광역시,중구,6293,1408,1368,2060,131,1171,168,607,606,16,45,49,13,77,46,1339,237000,13.0,29.9,0.026552742616033756,0.005940928270042194,0.005772151898734177,0.008691983122362868,0.0005527426160337553,0.004940928270042194,0.0007088607594936709,0.002561181434599156,0.002556962025316456,6.751054852320675e-05,0.00018987341772151899,0.00020675105485232068,5.4852320675105484e-05,0.0003248945147679325,0.0001940928270042194,0.005649789029535865,0.12546676624346528
65,대전광역시,서구,9311,2154,2103,2887,166,1854,330,941,834,34,83,111,23,104,71,2184,481107,17.6,28.4,0.019353283157384948,0.004477174516271848,0.004371168991513323,0.006000744117213011,0.00034503759039049525,0.0038536126059275796,0.0006859181013786954,0.001955905858779856,0.0017335021107570665,7.06703498390171e-05,0.00017251879519524763,0.00023071790682737935,4.7806413126393923e-05,0.00021616812891934642,0.0001475763187814769,0.004539530707306275,0.1510989010989011
66,대전광역시,유성구,5479,1264,1174,1584,109,1024,327,532,490,28,42,81,9,64,25,1351,356738,27.2,34.1,0.015358610520886476,0.0035432165903267945,0.0032909305989269437,0.0044402334486373755,0.00030554636736204163,0.0028704539465938587,0.0009166391020861248,0.0014912905269413408,0.001373557064288077,7.848897510217583e-05,0.00011773346265326374,0.00022705739225986577,2.5228599139985088e-05,0.00017940337166211617,7.007944205551413e-05,0.0037870930486799837,0.24204293116210215
67,대전광역시,대덕구,4858,1026,987,1550,81,1256,102,456,374,18,50,52,13,60,50,1358,178506,14.8,30.2,0.02721477149227477,0.005747705959463547,0.005529225908372828,0.008683181517708088,0.0004537662599576485,0.007036178055639586,0.0005714093643911129,0.0025545359819837987,0.002095167669434081,0.00010083694665725522,0.0002801026296034867,0.00029130673478762616,7.282668369690654e-05,0.00033612315552418405,0.0002801026296034867,0.007607587420030699,0.07511045655375552
68,울산광역시,중구,5001,1049,1098,1646,78,750,124,290,449,27,54,68,19,57,26,874,219428,12.8,29.7,0.022791074976757753,0.004780611407842208,0.005003919281039795,0.007501321618025047,0.0003554696757022805,0.003417977650983466,0.000565105638295933,0.0013216180250469403,0.002046229287055435,0.00012304719543540477,0.00024609439087080955,0.00030989664035583426,8.658876715824781e-05,0.0002597663014747434,0.00011848989190076015,0.003983083289279399,0.14187643020594964
69,울산광역시,남구,6022,1214,1343,1869,104,913,207,379,593,45,63,96,12,65,23,1120,324527,21.8,31.9,0.018556237231416802,0.0037408289603022243,0.004138330554930714,0.005759151010547659,0.00032046640187103075,0.002813325239502414,0.0006378513960317632,0.0011678535222030832,0.001827274772206935,0.00013866334696342676,0.0001941286857487975,0.0002958151401886438,3.6976892523580473e-05,0.00020029150116939422,7.087237733686257e-05,0.0034511766355341776,0.18482142857142858
70,울산광역시,동구,3161,665,644,1341,62,622,78,172,335,13,60,51,13,25,15,700,159939,16.9,35.5,0.01976378494300952,0.0041578351746603395,0.004026535116513171,0.00838444657025491,0.0003876477907202121,0.003888982674644708,0.000487685930260912,0.001075410000062524,0.002094548546633404,8.128098837681866e-05,0.0003751430232776246,0.0003188715697859809,8.128098837681866e-05,0.0001563095930323436,9.378575581940615e-05,0.004376668604905621,0.11142857142857143
71,울산광역시,북구,4039,763,724,1132,99,871,151,185,302,40,34,55,13,20,15,1022,221325,20.7,33.5,0.018249181068564328,0.0034474189540268834,0.00327120750028239,0.005114650400994013,0.0004473059979667909,0.003935389133627019,0.0006822546029594487,0.0008358748446854173,0.0013645092059188975,0.00018072969614819836,0.0001536202417259686,0.00024850333220377275,5.873715124816446e-05,9.036484807409918e-05,6.777363605557438e-05,0.0046176437365864674,0.14774951076320939
72,울산광역시,울주군,5293,1138,1052,1707,86,1274,110,426,386,43,54,77,13,52,27,1384,228682,31.5,50.8,0.023145678278132954,0.0049763426942216705,0.004600274617153952,0.007464514041332505,0.0003760680770677185,0.005571055002142713,0.00048101730787731433,0.0018628488468703265,0.0016879334621876668,0.00018803403853385925,0.00023613576932159067,0.00033671211551412005,5.684750002186442e-05,0.00022739000008745769,0.00011806788466079534,0.006052072310020028,0.07947976878612717
73,세종특별자치시,세종특별자치시,5768,1067,1182,1630,93,1062,170,440,394,20,48,60,13,72,27,1232,346275,66.6,72.5,0.016657281062739154,0.00308136596635622,0.0034134719514836475,0.004707241354414844,0.00026857266623348496,0.0030669265756985056,0.0004909392823622843,0.0012706663778788536,0.0011378239838278825,5.775756263085698e-05,0.00013861815031405674,0.00017327268789257093,3.7542415710057036e-05,0.0002079272254710851,7.797270955165692e-05,0.00355786585806079,0.137987012987013
74,경기도,수원시,20258,4406,4442,5201,426,3249,674,1501,1826,78,149,240,48,277,119,3923,1221913,48.1,56.2,0.016578921739927473,0.0036058213637141104,0.0036352833630544893,0.004256440515814137,0.0003486336588611464,0.002658945440469166,0.0005515940987615321,0.0012284016947196731,0.0014943780776536463,6.383433190415357e-05,0.00012193994171434463,0.00019641332893585714,3.928266578717143e-05,0.00022669371714680177,9.73882755973625e-05,0.003210539539230698,0.17180729033902625
75,경기도,성남시,15797,3777,3633,5110,328,2823,635,1406,1616,132,209,211,39,243,92,3458,955248,58.1,66.0,0.016537066814062945,0.003953947037837294,0.0038032008441786845,0.005349396177746512,0.0003433663300001675,0.0029552535048490026,0.0006647488400917876,0.0014718690853055961,0.001691707284391069,0.00013818401085372595,0.0002187913505183994,0.00022088504765254677,4.0827094115873576e-05,0.0002543842017989046,9.631006817077869e-05,0.00362000234494079,0.18363215731636784
76,경기도,안양시,10227,2162,2133,2672,159,1476,331,718,1031,45,95,129,26,135,59,1807,556570,39.4,60.3,0.018375047163878756,0.0038845068904180967,0.003832402033886124,0.0048008336777045114,0.00028567835133047056,0.0026519575255583303,0.0005947140521407909,0.0012900443789640118,0.0018524174856711644,8.085236358409544e-05,0.00017068832312197926,0.00023177677560774028,4.671469895969959e-05,0.00024255709075228632,0.00010600643225470291,0.003246671577699121,0.1831765356945213
77,경기도,부천시,17695,3507,3642,5021,336,2767,484,1383,1609,66,156,223,52,208,102,3251,842788,53.0,62.3,0.020995790163125246,0.004161188816167292,0.004321371448098454,0.005957607369824915,0.0003986767728064472,0.0032831506855816647,0.0005742843989235727,0.00164098207378368,0.0019091396650165878,7.831150894412356e-05,0.00018509993023156475,0.0002645979771899932,6.169997674385493e-05,0.0002467999069754197,0.00012102687745910004,0.003857435084505237,0.14887726853275915
78,경기도,광명시,6540,1332,1356,1758,132,951,175,502,540,34,82,88,12,76,49,1126,303068,31.5,50.1,0.021579315533147677,0.004395053255375031,0.004474243404120527,0.005800678395607587,0.0004355458181002283,0.0031379096440402815,0.0005774281679359087,0.0016563939445932926,0.0017817783467736614,0.00011218604405611942,0.00027056634154711153,0.0002903638787334856,3.959507437274803e-05,0.00025076880436073753,0.00016167988702205446,0.0037153378119761903,0.15541740674955595
79,경기도,평택시,12467,2046,2227,3063,185,1985,169,729,819,63,85,122,24,130,47,2154,560475,45.9,64.1,0.02224363263303448,0.003650475043489897,0.00397341540657478,0.005465007359828716,0.0003300771666889692,0.003541638788527588,0.0003015299522726259,0.0013006824568446407,0.0014612605379365716,0.00011240465676435166,0.00015165707658682366,0.0002176725099246175,4.282082162451492e-05,0.00023194611713278916,8.385744234800838e-05,0.0038431687408002142,0.07845868152274837
80,경기도,안산시,17188,2679,2868,3908,270,2647,311,957,1199,71,112,140,31,141,89,2958,706185,40.2,53.1,0.024339231221280542,0.0037936234839312643,0.004061258735317232,0.00553396064770563,0.0003823360734085261,0.0037483095789346984,0.00044039451418537634,0.0013551689713035536,0.0016978553778400844,0.00010054022671113093,0.0001585986674879812,0.0001982483343599765,4.389784546542337e-05,0.0001996643938911192,0.00012602929827169935,0.004188704093120075,0.10513860716700474
81,경기도,과천시,810,204,170,298,9,143,55,67,78,6,7,7,2,19,4,198,63397,12.7,49.5,0.012776629808981498,0.0032178178778175625,0.0026815148981813018,0.004700537880341341,0.00014196255343312776,0.0022556272378819187,0.0008675489376468918,0.0010568323422243955,0.0012303421297537739,9.464170228875183e-05,0.00011041531933687714,0.00011041531933687714,3.154723409625061e-05,0.0002996987239143808,6.309446819250122e-05,0.0031231761755288103,0.2777777777777778
82,경기도,오산시,4038,778,856,1017,84,846,100,446,313,20,41,56,14,51,29,946,238956,26.8,64.1,0.01689850851202732,0.003255829525100855,0.003582249451781918,0.004256013659418471,0.00035152915181037514,0.003540400743233064,0.0004184870854885418,0.0018664524012788966,0.001309864577579136,8.369741709770836e-05,0.00017157970505030215,0.0002343527678735834,5.858819196839585e-05,0.00021342841359915632,0.00012136125479167713,0.003958887828721606,0.10570824524312897
83,경기도,시흥시,10380,1715,1739,2567,194,1482,190,526,719,39,78,108,25,106,37,1672,533305,26.6,54.3,0.019463534000243764,0.003215795839153955,0.0032607982299059637,0.004813380710850264,0.00036376932524540364,0.002778897628936537,0.00035626892678673554,0.0009863023973148573,0.001348196622945594,7.312888497201414e-05,0.00014625776994402827,0.00020251075838403915,4.687749036667573e-05,0.0001987605591547051,6.937868574268009e-05,0.003135166555723273,0.11363636363636363
84,경기도,군포시,5345,1111,1095,1694,107,759,160,398,512,31,77,50,11,75,21,919,280039,37.7,56.4,0.019086627219780102,0.003967304554008549,0.003910169654940919,0.006049157438785312,0.0003820896375147747,0.0027103367745206918,0.0005713489906762987,0.0014212306143072929,0.0018283167701641557,0.00011069886694353286,0.00027496170176296875,0.00017854655958634332,3.928024310899553e-05,0.000267819839379515,7.49895550262642e-05,0.0032816857651969903,0.17410228509249184
85,경기도,의왕시,3144,639,608,866,40,423,103,226,274,16,20,54,3,55,22,526,164857,43.5,53.5,0.019071073718434764,0.00387608654773531,0.0036880447903334403,0.005253037480968354,0.00024263452567983162,0.002565860109064219,0.0006247839036255664,0.0013708850700910487,0.0016620465009068465,9.705381027193265e-05,0.00012131726283991581,0.00032755660966777265,1.819758942598737e-05,0.00033362247280976844,0.0001334489891239074,0.0031906440126897857,0.1958174904942966
86,경기도,하남시,5058,1105,988,1447,92,731,152,308,430,27,57,71,8,66,20,883,295620,37.3,59.5,0.01710980312563426,0.0037379067722075636,0.003342128408091469,0.004894797375008457,0.0003112103375955619,0.0024727690954603884,0.0005141736012448414,0.001041878086732968,0.0014545700561531697,9.133346864217577e-05,0.0001928151004668155,0.00024017319531831406,2.7061768486570597e-05,0.00022325959001420742,6.76544212164265e-05,0.0029869426967052298,0.17214043035107587
87,경기도,용인시,15899,3948,3415,4832,277,2677,636,1522,1540,107,146,291,29,276,73,3313,1090907,34.4,56.5,0.014574111267046596,0.0036190069364299615,0.0031304226666434443,0.0044293418229051605,0.0002539171533412106,0.0024539213700159592,0.0005830011174188084,0.0013951693407412364,0.001411669372366297,9.808352132674922e-05,0.00013383358984771386,0.00026675051127181325,2.658338428481988e-05,0.0002530004849175961,6.691679492385693e-05,0.0030369224874347675,0.1919710232417748
88,경기도,이천시,4974,929,952,1262,82,1211,159,315,366,13,41,64,14,54,32,1370,225418,55.6,72.2,0.0220656735486962,0.0041212325546318394,0.004223265222830475,0.0055984881420294745,0.0003637686431429611,0.005372241790806413,0.0007053562714601318,0.0013974039340247896,0.0016236502852478507,5.7670638547054806e-05,0.00018188432157148054,0.00028391698977011596,6.210684151221286e-05,0.00023955496011853535,0.00014195849488505798,0.006077598062266545,0.11605839416058394
89,경기도,안성시,5230,882,1043,1631,90,1088,88,322,310,12,33,55,12,62,21,1176,198234,31.4,59.2,0.026382961550490833,0.0044492872060292385,0.005261458680145686,0.008227650150831845,0.0004540088985744121,0.005488463129432892,0.0004439198119394251,0.0016243429482328965,0.001563808428422975,6.053451980992161e-05,0.00016646992947728443,0.0002774498824621407,6.053451980992161e-05,0.000312761685684595,0.00010593540966736281,0.005932382941372318,0.07482993197278912
90,경기도,김포시,8312,1604,1667,2279,125,1266,212,508,719,39,74,105,23,113,55,1478,492766,41.0,59.3,0.016868046902586625,0.00325509471026816,0.0033829444401602383,0.004624913244826145,0.0002536700989922194,0.002569170762593198,0.00043022448789080414,0.0010309152823043798,0.0014591104094032461,7.914507088557247e-05,0.0001501726986033939,0.00021308288315346433,4.667529821456838e-05,0.00022931776948896637,0.00011161484355657655,0.0029993952504840026,0.14343707713125844
91,경기도,화성시,14050,2515,2625,3447,282,2184,403,896,972,57,97,152,37,158,64,2587,892884,43.4,61.9,0.015735526675357606,0.002816715273204582,0.0029399115674600507,0.003860523875441827,0.00031583049981856546,0.002446006424126762,0.00045134642349958115,0.001003489815026364,0.0010886072546937788,6.38380797505611e-05,0.00010863673220709522,0.0001702348793348296,4.143875352229405e-05,0.00017695467720330973,7.167784393045457e-05,0.0028973528476263434,0.15577889447236182
92,경기도,광주시,7735,1686,1551,1927,137,1443,173,343,610,40,89,98,18,109,30,1616,393954,34.1,57.4,0.019634272021606582,0.004279687476202805,0.003937007874015748,0.004891434025292293,0.00034775633703427306,0.003662864192266102,0.000439137564284155,0.0008706600262974865,0.0015484041284007778,0.00010153469694431329,0.00022591470070109707,0.00024876000751356756,4.5690613624940985e-05,0.00027668204917325373,7.615102270823497e-05,0.004102001756550257,0.10705445544554455
93,경기도,여주시,3421,714,754,846,64,788,63,238,228,9,21,49,13,42,17,851,115358,43.1,71.2,0.029655507203661644,0.0061894276946549,0.006536174344215399,0.0073336916382045455,0.0005547946392967978,0.0068309089963418225,0.0005461259730577853,0.002063142564884967,0.001976455902494842,7.80179961511122e-05,0.00018204199101926177,0.0004247646457116108,0.00011269266110716205,0.00036408398203852354,0.0001473673260632119,0.0073770349693996085,0.07403055229142186
94,경기도,양평군,3627,777,682,968,65,859,67,238,261,11,38,49,10,59,21,926,120174,17.7,63.3,0.030181237206051224,0.006465624843976234,0.005675104431907068,0.008054986935610032,0.0005408823872052191,0.007147968778604357,0.0005575249221961489,0.0019804616639206483,0.0021718508163163413,9.1533942450114e-05,0.00031620816482766655,0.00040774210727778057,8.321267495464909e-05,0.0004909547822324296,0.0001747466174047631,0.007705493700800506,0.07235421166306695
95,경기도,의정부시,10058,2331,2156,2713,146,1497,253,761,895,55,92,101,23,128,48,1750,466455,68.9,74.7,0.021562637339078795,0.004997266617358588,0.004622096450890225,0.005816209495020956,0.0003129991103107481,0.003209312795446506,0.0005423888692371182,0.0016314542667567075,0.0019187274227953394,0.00011791062374719962,0.00019723231608622483,0.00021652678179031205,4.930807902155621e-05,0.0002744101789025737,0.00010290381708846513,0.003751701664683624,0.14457142857142857
96,경기도,동두천시,2840,726,539,816,42,537,38,335,218,18,32,25,6,35,19,575,97687,23.7,64.5,0.029072445668307963,0.007431899843377317,0.0055176226109922505,0.008353209741316654,0.0004299446190383572,0.00549714905770471,0.00038899751246327557,0.0034293201756630874,0.002231617308341949,0.00018426197958786738,0.0003275768526006531,0.00025591941609426024,6.142065986262246e-05,0.0003582871825319643,0.00019449875623163778,0.005886146570167986,0.06608695652173913
97,경기도,고양시,18132,4301,4112,5645,358,3192,918,1490,1748,104,220,322,44,285,86,4110,1090738,38.7,56.4,0.01662360713571912,0.003943201758809173,0.0037699245831721274,0.005175395007783721,0.00032821814221197025,0.0029264589663145503,0.000841631995951365,0.0013660475751280327,0.0016025846720293965,9.534828712303047e-05,0.00020169829968333367,0.000295212965900152,4.033965993666674e-05,0.0002612909791352277,7.884569896712135e-05,0.0037680909622659154,0.22335766423357664
98,경기도,구리시,4403,793,819,1109,78,653,112,237,375,26,43,36,6,49,25,765,198856,28.7,63.3,0.022141650239369193,0.003987810274771694,0.004118558152633061,0.005576899867240617,0.00039224363358410106,0.003283783240133564,0.000563221627710504,0.0011918171943516916,0.0018857866999235629,0.00013074787786136703,0.00021623687492456853,0.00018103552319266204,3.0172587198777004e-05,0.00024640946212334556,0.00012571911332823752,0.003847004867844068,0.14640522875816994
99,경기도,남양주시,15552,3105,3029,3777,292,2297,373,876,1295,72,134,173,26,199,87,2670,720462,32.8,58.8,0.021586148887797,0.004309734586973359,0.00420424671946612,0.005242469415458414,0.0004052954909488634,0.0031882319955806137,0.0005177233497394727,0.00121588647284659,0.0017974577423930755,9.993587448054165e-05,0.0001859917663943414,0.00024012369840463482,3.608795467352893e-05,0.0002762116530781637,0.0001207558483306545,0.0037059553453200863,0.1397003745318352
100,경기도,파주시,9722,2125,1939,2711,186,1693,362,608,759,60,99,114,23,143,70,2055,476272,35.0,57.9,0.02041270534484496,0.004461736150770988,0.00407120301004468,0.005692125508113011,0.00039053314072630765,0.0035546914368260155,0.0007600698760372224,0.0012765814492558874,0.00159362717102832,0.0001259784324923573,0.00020786441361238955,0.0002393590217354789,4.829173245540364e-05,0.00030024859744011824,0.0001469748379077502,0.004314761312863238,0.17615571776155717
101,경기도,양주시,5730,1171,1098,1360,100,1012,124,564,460,30,48,60,17,77,39,1136,237370,29.6,55.5,0.024139529005350296,0.0049332266082487254,0.004625689851287021,0.005729451910519442,0.0004212832287146649,0.004263386274592409,0.0005223912036061844,0.0023760374099507098,0.0019379028520874583,0.00012638496861439946,0.00020221594978303914,0.00025276993722879893,7.161814888149302e-05,0.00032438808611029196,0.0001643004591987193,0.004785777478198593,0.10915492957746478
102,경기도,포천시,5183,925,882,1197,71,967,53,305,346,10,32,67,10,67,21,1020,159389,32.5,65.0,0.032517927836927266,0.005803411778730025,0.005533631555502575,0.007509928539610638,0.0004454510662592776,0.006066918043277767,0.00033251981002453115,0.0019135573973109814,0.002170789703179015,6.273958679708135e-05,0.00020076667775066034,0.0004203552315404451,6.273958679708135e-05,0.0004203552315404451,0.00013175313227387084,0.006399437853302298,0.05196078431372549
103,경기도,연천군,1790,291,294,495,17,262,20,101,105,3,6,17,5,15,7,282,44433,16.4,65.1,0.040285373483672046,0.0065491864155019916,0.006616703801228817,0.011140368644926069,0.00038259851911867307,0.00589651835347602,0.0004501159048454977,0.0022730853194697634,0.002363108500438863,6.751738572682465e-05,0.0001350347714536493,0.00038259851911867307,0.00011252897621137442,0.0003375869286341233,0.0001575405666959242,0.006346634258321518,0.07092198581560284
104,경기도,가평군,2192,537,414,751,34,634,31,477,138,9,13,34,5,27,15,665,63380,18.3,64.7,0.03458504260018933,0.008472704323130326,0.006532029031240139,0.011849163774061217,0.0005364468286525718,0.01000315556958031,0.0004891132849479331,0.007526033449037552,0.0021773430104133798,0.00014200063111391607,0.00020511202272010097,0.0005364468286525718,7.888923950773115e-05,0.0004260018933417482,0.00023666771852319345,0.010492268854528242,0.04661654135338346
105,강원도,춘천시,7312,1655,1522,1865,126,1393,168,650,593,22,92,67,17,105,42,1561,286489,21.3,63.3,0.02552279494151608,0.005776836108890742,0.005312594898931547,0.00650984854566842,0.0004398074620666064,0.004862315830625259,0.0005864099494221419,0.0022688480185975727,0.002069887500043632,7.679177909099477e-05,0.00032112925801688723,0.00023386587268621134,5.933910202485959e-05,0.00036650621838883865,0.00014660248735553548,0.005448725780047401,0.10762331838565023
106,강원도,원주시,8938,1897,1811,2835,144,1687,214,569,644,23,63,88,20,100,55,1901,357710,19.8,56.2,0.02498672108691398,0.0053031785524586955,0.005062760336585502,0.007925414441866317,0.0004025607335551145,0.0047161108160241536,0.0005982499790332951,0.00159067400967264,0.001800341058399262,6.429789494283079e-05,0.0001761203209303626,0.00024600933717256997,5.59112129937659e-05,0.0002795560649688295,0.00015375583573285623,0.0053143607950574484,0.11257233035244608
107,강원도,강릉시,6505,1220,1293,1980,110,1036,110,494,445,25,92,71,12,84,29,1146,215603,17.8,61.5,0.03017119427837275,0.005658548350440393,0.005997133620589695,0.009183545683501621,0.0005101969824167568,0.0048051279434887266,0.0005101969824167568,0.002291248266489798,0.0020639787015950613,0.00011595385964017199,0.0004267102034758329,0.0003293089613780884,5.565785262728255e-05,0.00038960496839097786,0.0001345064771825995,0.005315324925905484,0.09598603839441536
108,강원도,동해시,3558,561,573,1065,50,414,51,207,156,7,32,21,7,37,11,465,91492,16.7,57.7,0.038888646001836225,0.006131683644471648,0.006262842652909544,0.011640361998863289,0.0005464958684912343,0.00452498579110742,0.0005574257858610589,0.00226249289555371,0.0017050671096926508,7.650942158877279e-05,0.0003497573558343899,0.00022952826476631836,7.650942158877279e-05,0.00040440694268351334,0.00012022909106807153,0.005082411576968478,0.10967741935483871
109,강원도,태백시,2330,305,316,732,27,204,12,91,99,1,48,12,3,22,11,216,42945,18.5,62.6,0.05425544300849924,0.007102107346606124,0.007358248923041099,0.0170450576318547,0.000628711142158575,0.004750261962975899,0.00027942717429269996,0.0021189894050529746,0.002305274187914775,2.3285597857724998e-05,0.0011177086971707998,0.00027942717429269996,6.985679357317499e-05,0.00051228315286995,0.000256141576434975,0.0050296891372686,0.05555555555555555
110,강원도,속초시,2411,463,515,740,39,345,45,140,174,4,20,29,4,38,12,390,83674,17.3,57.0,0.028814207519659633,0.005533379544422401,0.006154839018094032,0.008843846356096278,0.0004660946052537228,0.004123144584936778,0.0005378014676004493,0.0016731601214236202,0.0020794990080550708,4.7804574897817724e-05,0.0002390228744890886,0.0003465831680091785,4.7804574897817724e-05,0.00045414346152926837,0.00014341372469345317,0.004660946052537228,0.11538461538461539
111,강원도,삼척시,2912,399,509,836,48,350,17,180,135,5,25,23,2,32,16,367,65939,13.5,68.1,0.044162028541530805,0.006051047179969365,0.007719255675700269,0.012678384567554862,0.0007279455254098485,0.0053079361227801455,0.0002578140402493213,0.002729795720286932,0.002047346790215199,7.582765889685922e-05,0.0003791382944842961,0.0003488072309255524,3.033106355874369e-05,0.000485297016939899,0.0002426485084699495,0.005565750163029467,0.04632152588555858
112,강원도,홍천군,2497,465,486,677,48,505,28,165,157,7,23,29,5,49,17,533,70052,12.1,70.6,0.03564494946611089,0.006637926112031063,0.006937703420316336,0.009664249414720494,0.0006852052760806258,0.007208930508764918,0.0003997030777136984,0.0023553931365271515,0.00224119225718038,9.99257694284246e-05,0.0003283275281219665,0.0004139781876320448,7.137554959173185e-05,0.0006994803859989722,0.0002426768686118883,0.007608633586478616,0.0525328330206379
113,강원도,횡성군,1857,308,347,563,15,336,12,102,93,9,13,24,5,37,4,348,47097,11.4,66.8,0.039429263010382826,0.0065396946726967746,0.007367772894239549,0.011954052275091831,0.0003184916236702975,0.007134212370214664,0.00025479329893623797,0.002165743040958023,0.001974648066755844,0.00019109497420217848,0.00027602607384759114,0.0005095865978724759,0.00010616387455676583,0.0007856126717200671,8.493109964541265e-05,0.007389005669150901,0.034482758620689655
114,강원도,영월군,1943,282,285,426,19,301,11,82,79,4,24,10,2,27,5,312,38902,15.2,69.2,0.049946018199578425,0.00724898462803969,0.007326101485784792,0.010950593799804637,0.0004884067657189862,0.0077373913937586756,0.0002827618117320446,0.0021078607783661506,0.002030743920621048,0.00010282247699347078,0.0006169348619608246,0.0002570561924836769,5.141123849673539e-05,0.0006940517197059277,0.00012852809624183846,0.00802015320549072,0.035256410256410256
115,강원도,평창군,1633,284,300,503,21,251,15,66,68,2,13,14,3,24,1,266,42132,11.5,72.7,0.0387591379474034,0.006740719643026678,0.007120478496154941,0.011938668945219786,0.0004984334947308459,0.005957467008449634,0.00035602392480774705,0.0015665052691540872,0.0016139751257951201,4.7469856641032946e-05,0.00030855406816671414,0.0003322889964872306,7.120478496154942e-05,0.0005696382796923954,2.3734928320516473e-05,0.006313490933257382,0.05639097744360902
116,강원도,정선군,1814,259,263,503,24,283,13,72,79,4,31,18,4,14,4,296,37135,21.5,70.8,0.048848794937390604,0.006974552309142319,0.007082267402719806,0.013545173017369058,0.0006462905614649252,0.0076208428706072435,0.00035007405412683455,0.0019388716843947759,0.002127373098155379,0.00010771509357748755,0.0008347919752255285,0.00048471792109869397,0.00010771509357748755,0.00037700282752120643,0.00010771509357748755,0.007970916924734079,0.04391891891891892
117,강원도,철원군,1484,269,261,431,16,411,15,72,75,4,9,11,2,21,3,426,45325,8.5,59.3,0.03274131274131274,0.005934914506343078,0.005758411472697187,0.009509100937672366,0.0003530060672917816,0.009067843353557639,0.0003309431880860452,0.001588527302813017,0.001654715940430226,8.82515168229454e-05,0.00019856591285162713,0.00024269167126309983,4.41257584114727e-05,0.0004633204633204633,6.618863761720904e-05,0.009398786541643684,0.035211267605633804
118,강원도,화천군,883,158,162,242,13,207,6,63,32,2,6,8,3,13,3,213,25081,8.8,70.2,0.03520593277779993,0.006299589330568956,0.0064590726047605755,0.009648738088592958,0.0005183206411227623,0.00825325943941629,0.00023922491128742872,0.0025118615685180016,0.0012758661935329532,7.974163709580957e-05,0.00023922491128742872,0.0003189665483832383,0.00011961245564371436,0.0005183206411227623,0.00011961245564371436,0.00849248435070372,0.028169014084507043
119,강원도,양구군,756,126,163,220,19,100,12,42,44,2,12,5,1,11,5,112,22526,8.1,62.5,0.03356121814791796,0.005593536357986327,0.007236082748823582,0.00976649205362692,0.0008434697682677795,0.004439314569830418,0.0005327177483796502,0.0018645121193287756,0.001953298410725384,8.878629139660837e-05,0.0005327177483796502,0.0002219657284915209,4.4393145698304184e-05,0.000488324602681346,0.0002219657284915209,0.004972032318210068,0.10714285714285714
